"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-07-01,"萬華","PM2.5",13,6,5,4,7,14,8,8,8,16,17,23,18,25,23,19,20,16,25,18,19,17,16,15,"Sunday","July",15
2018-07-02,"萬華","PM2.5",10,12,8,11,11,15,14,9,10,12,18,14,14,11,12,12,6,10,5,23,18,22,6,10,"Monday","July",12.21
2018-07-03,"萬華","PM2.5",11,11,4,1,7,4,12,5,17,14,18,10,12,14,15,21,14,18,20,18,17,9,16,15,"Tuesday","July",12.62
2018-07-04,"萬華","PM2.5",8,13,13,13,6,8,10,15,8,12,9,14,11,6,8,16,18,11,1,8,13,13,11,5,"Wednesday","July",10.42
2018-07-05,"萬華","PM2.5",8,6,4,1,1,2,1,13,8,17,6,10,8,14,12,11,9,11,11,6,9,5,5,9,"Thursday","July",7.79
2018-07-06,"萬華","PM2.5",7,5,3,4,4,1,1,3,4,16,16,15,15,13,20,12,24,16,17,11,8,1,1,6,"Friday","July",9.29
2018-07-07,"萬華","PM2.5",6,10,9,11,8,4,4,1,3,14,22,30,33,31,17,12,9,14,14,9,14,9,9,4,"Saturday","July",12.38
2018-07-08,"萬華","PM2.5",1,3,5,5,8,7,16,14,16,20,19,12,7,8,10,6,10,11,8,10,11,15,7,8,"Sunday","July",9.88
2018-07-09,"萬華","PM2.5",8,5,3,1,8,8,5,5,11,18,19,12,5,9,6,9,6,6,5,6,6,6,1,2,"Monday","July",7.08
2018-07-10,"萬華","PM2.5",2,2,2,5,1,5,6,8,6,1,1,1,12,15,14,7,4,8,8,8,1,3,1,3,"Tuesday","July",5.17
2018-07-11,"萬華","PM2.5",1,4,5,8,10,6,11,10,13,9,13,13,19,16,16,17,16,26,16,20,11,16,7,10,"Wednesday","July",12.21
2018-07-12,"萬華","PM2.5",10,12,13,6,4,4,10,15,14,9,12,6,5,772,-3,1,6,8,11,2,4,2,2,1,"Thursday","July",38.58
2018-07-13,"萬華","PM2.5",1,1,7,7,13,3,6,3,8,8,11,7,7,16,15,13,1,4,2,1,1,1,3,6,"Friday","July",6.04
2018-07-14,"萬華","PM2.5",13,8,7,1,1,9,6,11,4,9,10,9,12,18,16,9,1,7,6,10,6,10,8,4,"Saturday","July",8.12
2018-07-15,"萬華","PM2.5",3,1,6,4,3,2,6,15,10,4,3,5,7,1,7,12,18,8,1,1,1,6,6,9,"Sunday","July",5.79
2018-07-16,"萬華","PM2.5",9,8,7,1,1,1,4,7,2,3,7,10,12,9,7,5,5,3,1,1,5,6,9,1,"Monday","July",5.17
2018-07-17,"萬華","PM2.5",1,2,10,10,8,1,1,4,2,8,3,10,4,2,2,9,13,12,6,3,3,4,7,5,"Tuesday","July",5.42
2018-07-18,"萬華","PM2.5",7,3,4,5,14,12,8,5,10,8,3,2,3,13,14,18,13,7,9,9,8,1,1,1,"Wednesday","July",7.42
2018-07-19,"萬華","PM2.5",1,1,1,10,7,11,5,8,10,3,3,2,11,15,22,13,15,8,13,8,10,14,11,9,"Thursday","July",8.79
2018-07-20,"萬華","PM2.5",2,3,1,5,9,9,6,1,6,9,12,11,5,4,4,9,12,18,10,11,4,9,5,11,"Friday","July",7.33
2018-07-21,"萬華","PM2.5",17,26,24,30,22,23,13,17,17,19,13,12,10,10,5,6,12,14,11,7,10,7,2,7,"Saturday","July",13.92
2018-07-22,"萬華","PM2.5",8,8,8,3,4,1,4,4,4,8,10,15,11,14,9,13,15,19,14,14,10,14,6,10,"Sunday","July",9.42
2018-07-23,"萬華","PM2.5",9,19,18,22,15,11,14,15,19,15,16,19,22,29,32,31,36,29,20,10,10,18,20,14,"Monday","July",19.29
2018-07-24,"萬華","PM2.5",9,1,2,3,4,8,3,7,8,15,25,36,33,779,20,18,21,30,28,21,15,5,5,1,"Tuesday","July",45.71
2018-07-25,"萬華","PM2.5",6,4,7,5,13,10,4,4,6,13,19,31,29,25,23,30,26,21,12,15,13,12,8,7,"Wednesday","July",14.29
2018-07-26,"萬華","PM2.5",6,6,3,4,1,4,4,12,11,25,37,43,35,23,23,16,23,17,19,17,21,24,16,14,"Thursday","July",16.83
2018-07-27,"萬華","PM2.5",12,19,17,12,4,1,2,18,18,29,22,23,24,26,25,23,19,28,24,22,24,26,27,21,"Friday","July",19.42
2018-07-28,"萬華","PM2.5",16,19,21,26,21,13,9,13,19,26,24,26,20,24,18,22,18,25,26,30,32,26,27,22,"Saturday","July",21.79
2018-07-29,"萬華","PM2.5",28,27,28,20,17,19,15,13,15,19,24,19,24,17,26,21,26,15,16,20,21,28,29,29,"Sunday","July",21.5
2018-07-30,"萬華","PM2.5",18,19,21,32,30,29,22,21,22,23,21,36,42,49,38,30,24,25,28,24,17,16,23,20,"Monday","July",26.25
2018-07-31,"萬華","PM2.5",21,18,17,20,21,21,14,14,23,29,25,20,18,21,18,22,18,24,20,21,28,30,29,24,"Tuesday","July",21.5
2018-08-01,"萬華","PM2.5",17,21,17,26,26,22,29,19,30,18,32,32,30,31,23,27,25,24,23,22,27,30,34,30,"Wednesday","August",25.62
2018-08-02,"萬華","PM2.5",28,14,13,9,17,20,24,21,20,16,21,16,19,18,19,20,18,22,19,21,20,22,13,11,"Thursday","August",18.38
2018-08-03,"萬華","PM2.5",11,14,9,3,1,1,6,11,18,21,28,36,34,24,11,11,14,10,13,14,19,15,6,7,"Friday","August",14.04
2018-08-04,"萬華","PM2.5",2,9,7,7,4,1,3,7,19,14,22,14,25,17,25,19,18,6,12,14,23,19,14,4,"Saturday","August",12.71
2018-08-05,"萬華","PM2.5",5,7,11,8,8,14,8,15,14,23,25,30,26,15,11,13,16,19,17,18,11,13,10,16,"Sunday","August",14.71
2018-08-06,"萬華","PM2.5",13,12,5,5,6,7,7,14,14,19,22,792,31,33,24,23,16,16,11,11,10,5,5,4,"Monday","August",46.04
2018-08-07,"萬華","PM2.5",8,4,1,1,1,3,3,5,6,14,17,17,769,9,10,11,16,9,10,11,15,13,8,5,"Tuesday","August",40.25
2018-08-08,"萬華","PM2.5",8,14,13,12,6,3,1,4,9,16,15,21,15,24,18,18,13,21,22,23,13,16,9,14,"Wednesday","August",13.67
2018-08-09,"萬華","PM2.5",6,7,8,9,4,4,10,12,26,33,51,48,45,36,31,31,27,21,16,13,11,12,16,17,"Thursday","August",20.58
2018-08-10,"萬華","PM2.5",20,11,13,12,12,10,14,19,31,31,40,40,42,33,28,20,26,22,28,25,32,28,30,26,"Friday","August",24.71
2018-08-11,"萬華","PM2.5",26,22,20,23,29,24,32,24,38,42,54,46,39,41,40,41,38,47,42,45,37,39,31,32,"Saturday","August",35.5
2018-08-12,"萬華","PM2.5",28,22,25,28,34,32,26,29,29,33,30,30,32,25,23,24,30,33,30,31,25,30,21,36,"Sunday","August",28.58
2018-08-13,"萬華","PM2.5",19,25,9,21,20,22,16,14,21,30,43,38,29,19,19,12,13,9,12,12,11,15,6,5,"Monday","August",18.33
2018-08-14,"萬華","PM2.5",3,11,13,13,12,9,7,1,5,3,3,3,14,25,18,13,7,12,6,1,1,5,8,11,"Tuesday","August",8.5
2018-08-15,"萬華","PM2.5",11,15,8,10,9,14,13,19,14,10,1,25,31,36,15,11,12,17,19,25,20,18,15,19,"Wednesday","August",16.12
2018-08-18,"萬華","PM2.5",8,4,9,1,1,1,3,7,8,10,11,18,18,25,20,20,15,14,13,9,18,15,22,16,"Saturday","August",11.92
2018-08-19,"萬華","PM2.5",18,10,1,4,8,8,6,3,7,9,8,11,17,25,28,21,17,18,17,12,14,8,16,2,"Sunday","August",12
2018-08-20,"萬華","PM2.5",4,1,1,7,7,11,2,1,3,6,9,6,14,16,20,14,13,8,10,11,11,8,14,10,"Monday","August",8.62
2018-08-21,"萬華","PM2.5",15,7,7,3,1,6,6,8,15,22,33,34,32,25,27,23,20,18,12,12,9,17,20,13,"Tuesday","August",16.04
2018-08-22,"萬華","PM2.5",13,7,4,6,6,7,2,4,17,18,20,16,15,22,14,9,1,5,5,4,1,8,7,13,"Wednesday","August",9.33
2018-08-24,"萬華","PM2.5",11,2,5,2,5,1,1,1,1,1,4,15,16,13,8,14,22,26,15,10,8,8,13,13,"Friday","August",8.96
2018-08-25,"萬華","PM2.5",15,9,7,9,7,1,4,3,6,1,11,12,14,9,12,17,20,21,18,12,11,9,13,11,"Saturday","August",10.5
2018-08-26,"萬華","PM2.5",13,6,7,1,7,3,4,5,6,10,8,10,7,14,20,19,20,17,22,22,28,28,25,13,"Sunday","August",13.12
2018-08-27,"萬華","PM2.5",6,7,14,16,13,19,14,8,4,12,19,20,23,25,15,10,3,13,12,18,18,14,9,1,"Monday","August",13.04
2018-08-28,"萬華","PM2.5",5,5,5,8,6,9,1,5,5,15,11,19,11,15,7,10,12,20,18,10,1,3,3,10,"Tuesday","August",8.92
2018-08-29,"萬華","PM2.5",5,9,4,11,7,11,4,7,11,13,12,16,19,20,5,5,10,17,19,16,15,12,6,5,"Wednesday","August",10.79
2018-08-30,"萬華","PM2.5",1,4,1,7,7,11,1,4,3,6,4,778,8,14,18,17,15,9,9,7,9,15,9,13,"Thursday","August",40.42
2018-08-31,"萬華","PM2.5",3,4,1,1,1,1,1,1,1,6,16,10,24,13,23,8,15,5,8,3,6,6,4,12,"Friday","August",7.21
2018-09-01,"萬華","PM2.5",5,6,2,7,13,6,1,3,10,25,29,31,31,31,33,23,16,14,15,21,18,17,16,19,"Saturday","September",16.33
2018-09-02,"萬華","PM2.5",18,9,7,9,7,6,5,6,15,25,39,33,31,24,17,11,13,20,18,15,10,6,9,9,"Sunday","September",15.08
2018-09-03,"萬華","PM2.5",16,7,9,8,11,11,6,5,9,15,13,16,8,17,12,13,20,15,23,11,20,18,22,23,"Monday","September",13.67
2018-09-04,"萬華","PM2.5",27,22,22,16,20,13,19,10,16,9,697,9,12,27,34,34,27,32,27,30,19,27,13,17,"Tuesday","September",49.12
2018-09-05,"萬華","PM2.5",2,2,3,5,5,2,3,6,7,12,22,22,26,33,42,46,40,41,35,31,31,27,24,15,"Wednesday","September",20.08
2018-09-06,"萬華","PM2.5",18,11,14,9,11,5,11,11,21,13,16,18,24,36,34,38,34,29,27,26,32,29,25,15,"Thursday","September",21.12
2018-09-07,"萬華","PM2.5",17,15,20,25,24,16,12,15,28,35,34,32,26,26,31,23,20,9,16,27,35,25,13,7,"Friday","September",22.12
2018-09-08,"萬華","PM2.5",18,28,24,19,16,15,8,1,6,10,16,14,20,21,18,14,10,14,8,5,1,5,9,8,"Saturday","September",12.83
2018-09-09,"萬華","PM2.5",2,1,1,1,1,9,13,17,8,3,3,1,8,10,12,4,4,2,8,9,13,14,10,6,"Sunday","September",6.67
2018-09-10,"萬華","PM2.5",4,5,5,5,10,11,11,2,7,5,7,7,8,6,1,4,12,15,8,5,4,3,1,1,"Monday","September",6.12
2018-09-11,"萬華","PM2.5",1,7,6,4,1,1,1,1,2,6,15,18,15,10,4,11,11,11,5,3,7,3,8,3,"Tuesday","September",6.42
2018-09-12,"萬華","PM2.5",8,8,12,15,6,12,6,6,10,23,42,42,41,29,26,25,29,24,20,14,9,7,9,15,"Wednesday","September",18.25
2018-09-13,"萬華","PM2.5",8,7,5,7,5,7,8,8,6,7,3,8,4,6,6,10,11,5,2,3,4,10,6,2,"Thursday","September",6.17
2018-09-14,"萬華","PM2.5",2,2,13,6,13,2,10,9,15,8,5,4,5,9,9,15,14,11,9,10,7,9,9,11,"Friday","September",8.62
2018-09-15,"萬華","PM2.5",8,3,4,1,8,10,13,4,2,3,3,11,9,15,2,13,15,18,13,14,14,12,4,13,"Saturday","September",8.83
2018-09-16,"萬華","PM2.5",10,10,1,5,5,8,1,5,2,6,10,8,8,5,5,3,8,11,12,10,11,9,3,3,"Sunday","September",6.62
2018-09-17,"萬華","PM2.5",3,1,4,5,10,3,9,11,19,11,9,8,18,22,22,16,19,12,18,16,22,16,12,15,"Monday","September",12.54
2018-09-18,"萬華","PM2.5",9,17,21,32,38,25,23,9,21,25,30,23,16,16,16,15,11,9,10,15,16,12,6,5,"Tuesday","September",17.5
2018-09-19,"萬華","PM2.5",5,5,1,6,11,14,11,8,12,8,4,788,1,1,4,8,8,6,3,9,16,20,13,8,"Wednesday","September",40.42
2018-09-20,"萬華","PM2.5",11,8,5,2,5,7,7,3,12,8,24,29,52,57,61,55,47,47,41,54,47,39,21,9,"Thursday","September",27.12
2018-09-21,"萬華","PM2.5",18,17,20,15,18,24,21,21,23,37,42,44,41,40,49,42,42,29,39,32,33,21,19,13,"Friday","September",29.17
2018-09-22,"萬華","PM2.5",10,17,25,28,26,21,14,11,8,22,28,38,30,30,31,27,25,27,36,38,38,28,19,1,"Saturday","September",24.08
2018-09-23,"萬華","PM2.5",2,2,2,5,4,9,4,6,8,13,20,23,17,17,15,19,11,14,24,28,25,25,24,23,"Sunday","September",14.17
2018-09-24,"萬華","PM2.5",20,20,15,13,6,10,6,9,12,9,13,8,15,12,21,12,12,9,13,12,3,6,5,4,"Monday","September",11.04
2018-09-25,"萬華","PM2.5",2,8,10,8,5,10,12,15,14,17,12,12,20,14,17,17,15,18,20,21,14,8,10,12,"Tuesday","September",12.96
2018-09-26,"萬華","PM2.5",9,7,7,10,9,11,15,22,19,18,11,9,9,18,17,16,18,19,30,25,24,9,12,7,"Wednesday","September",14.62
2018-09-27,"萬華","PM2.5",7,6,9,12,13,9,11,7,17,14,12,2,1,6,11,26,19,17,8,13,8,5,6,9,"Thursday","September",10.33
2018-09-28,"萬華","PM2.5",7,5,2,1,1,3,4,2,8,11,15,8,4,6,5,11,10,17,18,13,11,15,12,13,"Friday","September",8.42
2018-09-29,"萬華","PM2.5",8,12,12,17,13,6,1,9,13,19,13,22,17,27,20,17,16,12,15,10,12,15,11,18,"Saturday","September",13.96
2018-09-30,"萬華","PM2.5",16,15,14,13,18,17,12,18,21,25,20,20,30,23,25,24,34,32,36,34,33,27,28,23,"Sunday","September",23.25
2018-10-01,"萬華","PM2.5",21,14,17,15,20,21,21,20,19,15,19,705,18,21,20,26,38,39,43,31,45,32,39,24,"Monday","October",53.46
2018-10-02,"萬華","PM2.5",30,30,27,20,13,7,8,1,1,24,28,40,14,18,12,14,13,12,16,20,14,13,3,7,"Tuesday","October",16.04
2018-10-03,"萬華","PM2.5",1,1,1,7,10,5,7,11,20,15,9,7,11,10,748,2,1,1,7,9,13,6,10,12,"Wednesday","October",38.5
2018-10-04,"萬華","PM2.5",13,6,8,7,9,8,12,9,5,2,2,1,3,13,14,12,11,21,17,18,7,10,5,9,"Thursday","October",9.25
2018-10-05,"萬華","PM2.5",11,16,30,34,29,21,23,32,37,33,24,16,20,14,13,11,24,21,25,20,26,18,19,15,"Friday","October",22.17
2018-10-06,"萬華","PM2.5",17,14,16,18,17,14,11,18,12,18,12,17,9,14,17,25,23,27,24,20,19,19,16,10,"Saturday","October",16.96
2018-10-07,"萬華","PM2.5",7,13,15,12,17,20,21,17,12,18,20,24,24,19,16,13,13,15,15,16,15,17,18,17,"Sunday","October",16.42
2018-10-09,"萬華","PM2.5",18,13,6,11,4,3,5,10,20,15,18,13,18,18,21,16,17,8,14,5,21,13,17,1,"Tuesday","October",12.71
2018-10-10,"萬華","PM2.5",3,1,10,14,11,2,1,10,23,29,22,16,15,22,28,29,27,22,23,26,28,34,33,35,"Wednesday","October",19.33
2018-10-11,"萬華","PM2.5",27,30,29,25,13,4,1,2,3,3,3,2,5,5,3,2,1,4,9,12,10,6,8,8,"Thursday","October",8.96
2018-10-12,"萬華","PM2.5",7,3,6,5,8,8,8,9,9,14,15,20,15,8,2,7,8,12,14,13,14,10,11,8,"Friday","October",9.75
2018-10-13,"萬華","PM2.5",6,5,4,3,3,1,9,6,11,1,7,6,6,9,9,14,3,5,6,6,5,5,8,7,"Saturday","October",6.04
2018-10-14,"萬華","PM2.5",8,6,7,3,6,6,9,8,8,10,9,11,5,15,8,11,2,8,9,12,9,16,12,9,"Sunday","October",8.62
2018-10-15,"萬華","PM2.5",1,1,1,1,6,6,12,5,9,7,5,5,5,8,7,2,5,15,15,15,6,6,1,3,"Monday","October",6.12
2018-10-16,"萬華","PM2.5",5,3,2,2,6,3,1,1,7,14,18,9,4,2,9,12,13,11,11,9,5,1,4,5,"Tuesday","October",6.54
2018-10-17,"萬華","PM2.5",7,3,3,1,7,4,5,1,1,7,631,4,12,9,17,8,13,5,7,10,13,15,8,12,"Wednesday","October",33.46
2018-10-18,"萬華","PM2.5",11,14,9,16,18,27,30,41,37,33,26,26,32,23,23,16,21,21,23,22,20,23,22,24,"Thursday","October",23.25
2018-10-19,"萬華","PM2.5",21,21,21,19,20,22,27,27,32,21,14,18,27,24,15,11,24,19,20,11,18,14,16,10,"Friday","October",19.67
2018-10-20,"萬華","PM2.5",4,4,2,3,5,13,11,5,1,2,11,11,13,5,10,10,16,12,20,14,15,10,11,10,"Saturday","October",9.08
2018-10-21,"萬華","PM2.5",4,3,8,10,8,9,9,14,12,10,11,7,4,2,5,7,8,8,18,18,15,3,1,10,"Sunday","October",8.5
2018-10-22,"萬華","PM2.5",11,15,5,5,4,6,7,3,10,21,26,27,26,35,43,36,29,16,15,20,26,33,32,23,"Monday","October",19.75
2018-10-23,"萬華","PM2.5",14,4,9,7,15,12,20,14,17,23,31,27,20,16,16,9,9,21,32,34,26,19,13,2,"Tuesday","October",17.08
2018-10-24,"萬華","PM2.5",15,17,32,22,24,14,13,10,12,22,22,16,19,4,11,7,15,12,14,10,11,13,17,19,"Wednesday","October",15.46
2018-10-25,"萬華","PM2.5",17,15,12,16,19,21,17,12,11,18,19,21,14,12,11,11,16,13,15,18,19,22,13,20,"Thursday","October",15.92
2018-10-26,"萬華","PM2.5",12,13,6,16,18,15,12,10,26,24,34,31,37,27,28,28,33,34,31,34,30,24,15,13,"Friday","October",22.96
2018-10-27,"萬華","PM2.5",16,17,20,22,33,35,40,41,42,37,24,19,20,27,23,23,16,14,10,13,14,11,9,8,"Saturday","October",22.25
2018-10-29,"萬華","PM2.5",15,3,5,6,12,11,14,10,12,11,19,21,21,20,21,19,20,14,19,20,19,13,6,14,"Monday","October",14.38
2018-10-30,"萬華","PM2.5",13,18,16,17,21,20,18,12,12,13,778,13,13,14,16,17,23,22,21,19,16,13,14,11,"Tuesday","October",47.92
2018-10-31,"萬華","PM2.5",15,16,17,17,8,8,12,12,20,19,19,19,10,12,2,5,11,14,14,7,3,3,3,4,"Wednesday","October",11.25
2018-11-01,"萬華","PM2.5",7,10,15,13,11,8,10,13,11,14,15,21,16,14,8,11,7,9,6,12,8,11,3,6,"Thursday","November",10.79
2018-11-02,"萬華","PM2.5",3,10,10,8,8,2,10,8,13,6,11,11,14,5,7,4,8,6,7,8,4,11,4,9,"Friday","November",7.79
2018-11-04,"萬華","PM2.5",1,4,1,5,6,12,7,5,5,11,7,9,3,6,1,5,3,9,5,8,6,6,5,1,"Sunday","November",5.46
2018-11-05,"萬華","PM2.5",6,2,1,1,4,4,3,1,1,1,1,4,10,5,5,764,6,1,5,6,10,4,4,2,"Monday","November",35.46
2018-11-06,"萬華","PM2.5",4,1,1,1,5,3,4,2,6,9,5,1,4,4,14,7,16,10,13,11,5,3,1,8,"Tuesday","November",5.75
2018-11-07,"萬華","PM2.5",6,7,1,3,1,5,4,7,3,12,6,19,18,29,34,40,47,45,37,30,20,13,13,8,"Wednesday","November",17
2018-11-08,"萬華","PM2.5",32,50,73,72,60,49,51,48,53,48,665,35,37,30,50,51,48,41,33,38,42,48,47,51,"Thursday","November",73
2018-11-09,"萬華","PM2.5",38,39,28,36,30,25,9,3,3,8,13,11,11,8,9,8,8,9,10,14,14,9,16,17,"Friday","November",15.67
2018-11-10,"萬華","PM2.5",23,12,14,9,12,9,23,16,15,4,12,8,7,7,8,7,6,9,10,13,9,9,1,9,"Saturday","November",10.5
2018-11-11,"萬華","PM2.5",5,19,10,10,1,9,14,8,6,5,18,30,30,30,22,28,24,26,25,28,28,32,28,25,"Sunday","November",19.21
2018-11-12,"萬華","PM2.5",14,6,11,14,23,21,40,36,41,23,32,774,14,17,16,22,24,26,25,23,11,12,6,9,"Monday","November",51.67
2018-11-13,"萬華","PM2.5",4,7,1,12,8,13,3,5,8,8,3,1,6,11,20,13,17,7,11,6,11,10,9,13,"Tuesday","November",8.62
2018-11-14,"萬華","PM2.5",12,12,7,8,6,9,7,10,9,11,10,10,45,42,53,19,16,6,6,11,9,5,8,9,"Wednesday","November",14.17
2018-11-15,"萬華","PM2.5",11,10,15,9,11,3,7,5,5,6,3,14,12,11,13,11,21,17,21,13,4,10,12,16,"Thursday","November",10.83
2018-11-16,"萬華","PM2.5",7,2,1,4,7,4,6,9,12,12,14,21,20,19,12,10,6,3,10,10,15,10,11,9,"Friday","November",9.75
2018-11-17,"萬華","PM2.5",9,4,1,1,2,3,7,3,5,1,7,12,14,10,1,2,3,5,5,3,2,1,1,1,"Saturday","November",4.29
2018-11-18,"萬華","PM2.5",2,1,8,4,13,7,12,2,5,5,10,10,6,10,12,26,24,38,25,21,13,14,18,9,"Sunday","November",12.29
2018-11-19,"萬華","PM2.5",6,1,4,6,5,1,1,1,1,1,1,5,4,1,1,1,1,5,6,8,11,6,10,1,"Monday","November",3.67
2018-11-20,"萬華","PM2.5",9,5,5,3,5,8,5,6,12,11,9,1,1,7,7,9,6,16,14,10,3,4,2,5,"Tuesday","November",6.79
2018-11-21,"萬華","PM2.5",3,6,1,1,1,5,9,5,2,5,11,14,18,21,30,28,26,22,22,22,19,19,15,9,"Wednesday","November",13.08
2018-11-22,"萬華","PM2.5",1,1,1,1,1,1,1,6,10,13,10,12,5,6,13,17,14,14,10,11,5,12,10,12,"Thursday","November",7.79
2018-11-23,"萬華","PM2.5",9,10,2,1,2,12,13,8,6,7,13,11,13,5,9,9,14,5,7,9,15,14,7,6,"Friday","November",8.62
2018-11-24,"萬華","PM2.5",1,5,1,5,3,9,9,7,3,4,8,7,8,11,15,10,8,12,11,15,11,10,10,11,"Saturday","November",8.08
2018-11-26,"萬華","PM2.5",21,15,2,1,1,5,3,9,9,10,9,5,10,6,9,4,10,14,19,14,11,10,7,1,"Monday","November",8.54
2018-11-27,"萬華","PM2.5",1,4,11,7,9,10,14,13,8,7,6,778,5,2,2,3,4,3,9,14,16,14,11,4,"Tuesday","November",39.79
2018-11-28,"萬華","PM2.5",2,3,6,6,6,8,4,7,6,10,11,12,11,11,8,11,13,19,25,24,22,22,20,17,"Wednesday","November",11.83
2018-11-29,"萬華","PM2.5",14,18,17,19,15,15,16,19,16,13,13,20,25,20,20,11,12,13,17,23,21,21,20,21,"Thursday","November",17.46
2018-12-01,"萬華","PM2.5",8,11,11,12,12,9,5,2,16,13,22,12,30,30,36,33,34,27,15,6,14,19,19,14,"Saturday","December",17.08
2018-12-02,"萬華","PM2.5",12,16,11,8,8,7,9,4,10,10,12,9,11,10,10,11,13,11,5,5,16,40,50,42,"Sunday","December",14.17
2018-12-03,"萬華","PM2.5",17,3,5,12,17,16,9,9,3,12,4,14,9,19,19,25,27,31,32,34,28,19,11,10,"Monday","December",16.04
2018-12-04,"萬華","PM2.5",11,10,7,8,4,6,4,5,5,1,3,8,18,19,18,21,18,15,9,18,19,18,17,18,"Tuesday","December",11.67
2018-12-05,"萬華","PM2.5",18,12,9,6,8,9,9,11,12,18,14,13,13,18,15,10,11,15,14,12,10,7,7,7,"Wednesday","December",11.58
2018-12-06,"萬華","PM2.5",6,6,2,3,4,9,11,10,5,7,8,13,14,14,24,26,24,19,15,15,6,2,1,4,"Thursday","December",10.33
2018-12-07,"萬華","PM2.5",8,4,1,1,1,1,1,1,1,2,1,5,10,11,9,4,4,2,7,5,7,3,3,3,"Friday","December",3.96
2018-12-08,"萬華","PM2.5",1,1,1,3,5,6,1,1,1,2,4,5,3,9,6,7,1,1,1,2,1,1,1,1,"Saturday","December",2.71
2018-12-09,"萬華","PM2.5",1,3,3,3,7,5,14,7,4,1,1,3,1,3,2,3,2,1,4,7,8,12,6,7,"Sunday","December",4.5
2018-12-10,"萬華","PM2.5",1,1,5,1,5,3,10,6,6,7,17,13,6,2,2,11,4,7,9,10,7,1,3,5,"Monday","December",5.92
2018-12-11,"萬華","PM2.5",1,1,1,3,2,7,7,16,16,12,795,3,1,6,6,8,5,12,7,4,1,1,9,7,"Tuesday","December",38.79
2018-12-12,"萬華","PM2.5",9,6,11,4,1,1,3,11,18,12,9,4,7,9,6,13,17,22,22,19,21,23,30,30,"Wednesday","December",12.83
2018-12-13,"萬華","PM2.5",25,20,19,19,16,10,14,13,14,9,8,15,11,15,11,17,12,18,10,7,1,3,8,7,"Thursday","December",12.58
2018-12-14,"萬華","PM2.5",4,1,2,6,4,9,6,7,4,8,7,15,7,12,9,9,2,3,3,11,7,10,7,6,"Friday","December",6.62
2018-12-15,"萬華","PM2.5",8,6,8,8,10,5,5,1,6,3,6,4,6,4,3,7,13,8,10,15,14,11,5,7,"Saturday","December",7.21
2018-12-17,"萬華","PM2.5",1,1,1,3,14,10,7,3,2,16,13,23,16,15,12,15,17,18,12,9,16,20,27,20,"Monday","December",12.12
2018-12-18,"萬華","PM2.5",22,19,20,15,18,15,13,11,18,17,15,12,18,19,15,14,13,13,8,9,11,13,9,8,"Tuesday","December",14.38
2018-12-19,"萬華","PM2.5",7,11,5,9,13,16,21,17,19,14,11,7,5,11,13,14,18,20,19,9,16,11,12,2,"Wednesday","December",12.5
2018-12-20,"萬華","PM2.5",13,12,14,8,8,5,1,1,1,11,11,18,8,12,10,16,16,18,23,27,30,27,30,22,"Thursday","December",14.25
2018-12-21,"萬華","PM2.5",20,13,10,7,4,6,3,2,9,22,24,25,13,15,11,19,25,24,19,15,9,10,14,19,"Friday","December",14.08
2018-12-22,"萬華","PM2.5",13,5,2,14,18,19,9,9,7,16,23,39,37,36,35,48,48,43,35,41,34,25,16,23,"Saturday","December",24.79
2018-12-23,"萬華","PM2.5",22,18,11,14,14,15,11,8,3,3,6,6,8,7,9,6,1,4,2,4,3,6,6,11,"Sunday","December",8.25
2018-12-25,"萬華","PM2.5",8,8,10,8,7,5,3,2,6,2,2,6,5,6,1,1,3,8,5,5,5,9,10,9,"Tuesday","December",5.58
2018-12-26,"萬華","PM2.5",8,3,6,4,5,1,1,3,7,7,11,11,10,8,2,4,5,11,10,5,1,1,2,7,"Wednesday","December",5.54
2018-12-27,"萬華","PM2.5",4,4,5,11,9,7,7,7,4,1,5,11,11,9,2,7,4,4,1,5,2,6,2,6,"Thursday","December",5.58
2018-12-28,"萬華","PM2.5",3,3,1,2,1,1,1,7,4,15,6,778,11,1,10,21,21,12,1,1,3,3,8,3,"Friday","December",38.21
2018-12-29,"萬華","PM2.5",12,10,11,3,5,5,11,5,5,3,8,8,6,7,9,12,9,11,9,9,2,1,1,6,"Saturday","December",7
2018-12-30,"萬華","PM2.5",6,8,1,2,1,1,1,8,6,6,1,1,1,1,5,9,10,11,9,9,4,11,7,7,"Sunday","December",5.25
2018-12-31,"萬華","PM2.5",1,2,1,1,1,1,1,2,1,3,1,6,6,7,1,2,3,8,2,4,2,7,4,5,"Monday","December",3
