"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-07-03,"士林","PM2.5",8,9,4,4,6,8,13,13,17,9,21,12,14,7,19,22,24,14,23,19,22,13,5,10,"Tuesday","July",13.17
2018-07-04,"士林","PM2.5",5,15,10,16,17,13,18,9,14,6,13,15,12,9,3,13,10,16,9,5,8,7,14,5,"Wednesday","July",10.92
2018-07-05,"士林","PM2.5",10,3,10,3,13,6,11,1,6,4,19,13,9,2,6,7,3,5,9,18,13,22,18,19,"Thursday","July",9.58
2018-07-06,"士林","PM2.5",16,12,9,7,7,10,3,3,16,14,13,1,5,1,13,10,18,5,12,10,17,14,14,5,"Friday","July",9.79
2018-07-07,"士林","PM2.5",9,18,18,15,1,15,9,9,3,13,25,22,26,24,22,15,6,6,7,14,19,13,6,1,"Saturday","July",13.17
2018-07-08,"士林","PM2.5",5,8,4,7,4,7,9,10,20,9,14,5,7,3,5,6,13,14,16,11,6,4,1,1,"Sunday","July",7.88
2018-07-09,"士林","PM2.5",1,1,3,1,1,12,11,16,8,11,3,3,1,22,15,28,12,20,12,7,5,1,1,2,"Monday","July",8.21
2018-07-10,"士林","PM2.5",2,3,1,4,9,9,13,10,7,7,6,14,7,8,6,8,3,2,1,12,8,15,9,17,"Tuesday","July",7.54
2018-07-11,"士林","PM2.5",9,7,6,6,9,3,8,1,10,5,7,12,12,12,1,10,19,25,18,9,11,16,23,15,"Wednesday","July",10.58
2018-07-12,"士林","PM2.5",21,16,17,3,3,1,5,10,10,7,1,6,6,10,5,6,7,7,11,9,16,9,10,1,"Thursday","July",8.21
2018-07-13,"士林","PM2.5",8,4,4,1,3,3,4,1,3,2,704,9,8,4,7,4,8,12,12,11,3,6,6,2,"Friday","July",34.54
2018-07-14,"士林","PM2.5",1,1,1,7,4,3,2,2,2,2,2,4,3,3,8,1,5,3,6,6,9,13,11,3,"Saturday","July",4.25
2018-07-15,"士林","PM2.5",2,1,2,8,9,11,1,3,9,9,15,14,21,11,7,6,6,9,3,11,4,11,6,11,"Sunday","July",7.92
2018-07-16,"士林","PM2.5",11,8,7,8,9,10,7,6,2,3,3,1,4,7,6,1,8,13,13,8,14,14,8,2,"Monday","July",7.21
2018-07-17,"士林","PM2.5",2,8,15,14,15,8,9,1,1,1,10,23,24,11,4,7,6,8,8,11,2,4,7,15,"Tuesday","July",8.92
2018-07-18,"士林","PM2.5",10,9,1,3,1,1,1,4,17,13,22,15,19,12,5,4,5,5,2,4,4,8,4,11,"Wednesday","July",7.5
2018-07-19,"士林","PM2.5",13,7,5,9,9,14,5,11,5,5,5,33,38,38,9,2,10,6,13,5,14,10,13,11,"Thursday","July",12.08
2018-07-20,"士林","PM2.5",4,8,2,6,7,13,10,10,4,11,3,11,7,7,2,1,8,5,14,7,9,1,8,14,"Friday","July",7.17
2018-07-21,"士林","PM2.5",19,10,8,7,7,12,17,24,16,15,14,16,8,7,2,7,2,3,9,6,10,7,6,8,"Saturday","July",10
2018-07-22,"士林","PM2.5",1,1,1,8,7,8,2,2,8,6,18,6,8,3,19,25,18,7,4,10,18,21,23,20,"Sunday","July",10.17
2018-07-23,"士林","PM2.5",23,18,18,15,24,19,20,13,20,21,31,33,38,44,32,27,10,22,33,31,24,4,4,12,"Monday","July",22.33
2018-07-24,"士林","PM2.5",15,21,9,5,5,8,17,11,19,17,29,26,19,16,14,33,31,31,19,19,18,16,17,20,"Tuesday","July",18.12
2018-07-25,"士林","PM2.5",20,18,11,9,10,15,11,16,12,12,9,10,24,697,12,14,10,16,13,8,6,9,5,9,"Wednesday","July",40.67
2018-07-26,"士林","PM2.5",11,16,14,6,8,1,16,12,29,22,37,23,34,31,45,26,18,7,11,16,27,25,23,18,"Thursday","July",19.83
2018-07-27,"士林","PM2.5",18,13,14,18,25,14,24,20,31,17,12,12,21,26,16,19,20,25,25,24,22,19,19,27,"Friday","July",20.04
2018-07-28,"士林","PM2.5",31,34,36,33,37,31,29,19,21,24,23,22,18,16,25,15,29,13,29,21,31,30,25,18,"Saturday","July",25.42
2018-07-29,"士林","PM2.5",16,14,22,19,21,17,17,14,12,9,27,19,27,14,26,13,22,10,16,4,14,12,10,12,"Sunday","July",16.12
2018-07-30,"士林","PM2.5",14,23,14,16,16,23,28,18,20,15,21,20,31,31,38,20,20,7,18,23,21,21,8,16,"Monday","July",20.08
2018-07-31,"士林","PM2.5",7,13,6,17,15,26,18,19,10,13,16,25,16,26,12,21,15,19,23,22,25,17,22,19,"Tuesday","July",17.58
2018-08-01,"士林","PM2.5",21,22,22,29,20,25,16,27,22,37,36,34,29,14,26,21,23,27,20,26,26,24,21,4,"Wednesday","August",23.83
2018-08-02,"士林","PM2.5",16,18,31,22,17,7,17,16,27,22,38,25,32,26,28,23,14,23,20,12,16,9,17,3,"Thursday","August",19.96
2018-08-03,"士林","PM2.5",11,8,17,8,7,6,9,17,14,26,30,27,21,13,22,12,6,4,16,19,17,13,13,7,"Friday","August",14.29
2018-08-04,"士林","PM2.5",9,5,11,2,5,5,6,19,11,29,25,31,18,14,8,11,12,17,20,15,22,22,30,23,"Saturday","August",15.42
2018-08-05,"士林","PM2.5",22,24,18,24,22,27,29,29,32,26,20,28,16,10,3,12,21,19,17,11,14,8,9,9,"Sunday","August",18.75
2018-08-06,"士林","PM2.5",9,13,6,9,8,10,20,19,21,24,39,31,36,29,36,29,17,19,7,13,4,13,13,16,"Monday","August",18.38
2018-08-07,"士林","PM2.5",13,5,5,3,2,8,3,6,7,695,7,19,10,13,7,7,16,15,20,10,6,4,8,3,"Tuesday","August",37.17
2018-08-08,"士林","PM2.5",10,6,8,1,1,4,8,22,25,25,693,10,1,8,8,8,4,11,24,18,18,23,20,17,"Wednesday","August",40.54
2018-08-09,"士林","PM2.5",6,5,5,1,2,8,22,25,26,9,30,21,32,15,25,17,30,18,24,16,18,16,13,16,"Thursday","August",16.67
2018-08-10,"士林","PM2.5",15,16,17,16,14,9,12,17,28,36,29,36,26,26,53,46,57,31,31,27,31,27,25,23,"Friday","August",27
2018-08-11,"士林","PM2.5",25,23,20,24,25,24,27,32,44,46,31,28,22,38,40,41,44,36,36,30,28,32,26,30,"Saturday","August",31.33
2018-08-12,"士林","PM2.5",25,22,24,14,19,17,23,18,31,25,29,16,19,34,29,40,27,36,31,38,37,31,22,17,"Sunday","August",26
2018-08-13,"士林","PM2.5",18,24,27,25,20,17,16,16,32,27,36,14,24,8,18,8,19,7,14,2,10,5,4,1,"Monday","August",16.33
2018-08-14,"士林","PM2.5",6,17,24,15,9,4,10,9,9,1,11,12,16,4,4,3,13,9,12,10,10,10,4,13,"Tuesday","August",9.79
2018-08-15,"士林","PM2.5",6,6,1,1,1,1,6,1,5,7,10,12,6,16,11,14,11,13,16,29,24,25,12,15,"Wednesday","August",10.38
2018-08-16,"士林","PM2.5",12,7,15,12,18,9,14,12,15,12,6,10,8,14,24,30,34,17,20,14,20,17,14,15,"Thursday","August",15.38
2018-08-17,"士林","PM2.5",11,7,9,10,10,8,8,10,13,12,13,15,17,21,20,13,8,2,13,15,23,13,15,5,"Friday","August",12.12
2018-08-18,"士林","PM2.5",10,5,13,8,6,2,10,9,11,18,25,28,22,22,23,14,10,6,13,22,16,16,6,14,"Saturday","August",13.71
2018-08-19,"士林","PM2.5",13,22,20,17,12,7,7,9,15,16,26,19,21,14,14,22,16,26,18,15,5,6,14,11,"Sunday","August",15.21
2018-08-20,"士林","PM2.5",15,9,13,8,3,6,2,3,3,16,23,17,17,22,29,27,29,21,19,17,17,15,7,19,"Monday","August",14.88
2018-08-21,"士林","PM2.5",11,5,1,1,1,1,6,16,15,20,32,33,27,697,13,15,17,17,18,16,18,15,14,13,"Tuesday","August",42.58
2018-08-22,"士林","PM2.5",16,17,8,7,3,7,11,18,25,25,23,13,16,12,17,6,11,10,18,10,9,1,1,1,"Wednesday","August",11.88
2018-08-23,"士林","PM2.5",1,1,1,9,8,6,1,1,3,1,4,14,14,17,6,12,10,15,12,9,4,8,4,6,"Thursday","August",6.96
2018-08-24,"士林","PM2.5",2,8,3,10,4,4,1,1,2,4,9,15,18,14,17,10,12,3,10,6,7,8,9,13,"Friday","August",7.92
2018-08-25,"士林","PM2.5",3,2,12,8,9,1,1,13,23,22,21,15,16,10,6,15,16,20,18,17,16,10,8,4,"Saturday","August",11.92
2018-08-26,"士林","PM2.5",6,7,19,13,20,11,17,5,1,6,6,9,4,7,8,5,9,23,19,31,21,31,29,21,"Sunday","August",13.67
2018-08-27,"士林","PM2.5",21,9,13,3,9,12,12,9,15,19,23,22,16,21,21,21,15,15,20,11,9,4,6,1,"Monday","August",13.62
2018-08-28,"士林","PM2.5",2,1,11,8,6,1,4,4,3,1,11,20,16,6,8,15,11,13,7,8,2,5,8,2,"Tuesday","August",7.21
2018-08-29,"士林","PM2.5",6,3,5,1,1,1,2,1,14,10,15,9,22,18,10,7,7,15,8,9,1,6,8,30,"Wednesday","August",8.71
2018-08-30,"士林","PM2.5",21,18,1,1,4,10,13,7,5,2,10,10,20,14,18,13,16,18,13,12,1,1,2,3,"Thursday","August",9.71
2018-08-31,"士林","PM2.5",1,1,8,8,6,1,1,5,13,31,20,19,2,14,6,11,1,8,3,16,18,26,16,9,"Friday","August",10.17
2018-09-01,"士林","PM2.5",6,4,2,6,13,17,11,10,10,25,20,28,20,31,33,28,25,18,18,23,19,22,12,23,"Saturday","September",17.67
2018-09-02,"士林","PM2.5",16,20,16,15,14,9,11,22,30,42,24,19,14,16,9,4,14,19,19,16,11,21,19,21,"Sunday","September",17.54
2018-09-03,"士林","PM2.5",10,10,7,13,11,16,18,20,36,26,28,6,17,9,16,11,22,21,19,20,17,24,20,22,"Monday","September",17.46
2018-09-04,"士林","PM2.5",19,22,17,14,7,8,11,6,16,9,24,17,24,18,25,27,27,27,26,24,20,18,24,17,"Tuesday","September",18.62
2018-09-05,"士林","PM2.5",25,13,10,2,5,10,9,16,16,26,19,31,31,46,42,37,35,39,34,31,29,27,21,19,"Wednesday","September",23.88
2018-09-06,"士林","PM2.5",23,23,9,8,11,25,22,17,11,25,28,42,31,43,723,26,31,16,23,29,29,41,35,34,"Thursday","September",54.38
2018-09-07,"士林","PM2.5",20,11,14,5,9,8,24,37,36,31,21,34,40,54,36,31,19,28,28,31,26,24,15,11,"Friday","September",24.71
2018-09-08,"士林","PM2.5",2,1,4,13,13,9,8,6,15,10,14,11,14,13,10,6,10,3,3,1,3,4,1,4,"Saturday","September",7.42
2018-09-09,"士林","PM2.5",9,10,3,3,1,5,6,11,11,5,2,2,1,1,1,1,1,1,7,9,9,9,5,5,"Sunday","September",4.92
2018-09-10,"士林","PM2.5",1,1,1,2,1,1,4,6,11,7,10,5,9,3,3,1,1,1,1,11,11,4,4,4,"Monday","September",4.29
2018-09-11,"士林","PM2.5",12,3,3,1,1,6,14,8,12,4,13,3,15,8,11,1,3,2,9,11,8,2,1,1,"Tuesday","September",6.33
2018-09-12,"士林","PM2.5",12,7,11,1,1,2,2,8,16,21,29,21,28,19,20,13,14,13,20,12,13,12,12,8,"Wednesday","September",13.12
2018-09-13,"士林","PM2.5",6,15,14,9,6,10,11,13,8,7,3,3,15,11,9,5,5,13,12,15,14,7,7,1,"Thursday","September",9.12
2018-09-14,"士林","PM2.5",1,9,7,10,2,3,1,1,2,5,599,5,4,12,32,27,22,1,6,1,10,5,15,3,"Friday","September",32.62
2018-09-15,"士林","PM2.5",4,7,7,7,1,1,1,5,6,10,12,20,13,15,7,13,9,8,6,14,9,12,4,12,"Saturday","September",8.46
2018-09-16,"士林","PM2.5",12,13,11,10,10,6,15,18,17,21,22,24,18,17,19,11,10,8,8,14,14,11,4,3,"Sunday","September",13.17
2018-09-17,"士林","PM2.5",13,7,12,8,13,6,1,8,8,16,9,16,15,25,24,35,29,36,30,21,12,2,13,8,"Monday","September",15.29
2018-09-18,"士林","PM2.5",11,5,11,23,24,24,25,31,38,29,27,17,10,5,7,19,23,21,11,10,6,15,17,21,"Tuesday","September",17.92
2018-09-19,"士林","PM2.5",14,3,12,6,12,1,6,16,25,20,5,4,5,27,17,18,3,4,12,13,11,15,16,16,"Wednesday","September",11.71
2018-09-20,"士林","PM2.5",13,10,15,7,5,4,4,13,13,31,38,55,43,38,32,41,46,60,82,76,65,38,28,17,"Thursday","September",32.25
2018-09-21,"士林","PM2.5",13,10,12,7,24,18,30,25,35,36,37,38,41,713,57,57,49,32,40,48,44,32,21,29,"Friday","September",60.33
2018-09-22,"士林","PM2.5",16,20,15,18,18,19,26,22,24,17,25,28,36,25,19,20,25,29,27,27,19,14,14,11,"Saturday","September",21.42
2018-09-23,"士林","PM2.5",11,5,3,2,6,15,11,9,2,14,10,10,1,1,12,10,20,11,17,12,10,17,21,28,"Sunday","September",10.75
2018-09-24,"士林","PM2.5",17,16,6,6,1,3,9,7,11,2,7,10,10,7,1,10,8,9,2,3,2,4,3,8,"Monday","September",6.75
2018-09-25,"士林","PM2.5",1,4,6,6,6,7,19,14,19,16,16,14,14,22,15,14,15,19,15,11,16,11,16,10,"Tuesday","September",12.75
2018-09-26,"士林","PM2.5",18,19,19,22,15,15,10,14,21,19,21,29,25,27,14,21,16,8,14,9,14,8,13,11,"Wednesday","September",16.75
2018-09-27,"士林","PM2.5",13,16,16,19,12,14,5,7,6,4,2,1,12,9,11,6,6,17,13,13,13,9,9,1,"Thursday","September",9.75
2018-09-28,"士林","PM2.5",1,1,2,1,1,1,4,3,7,3,10,12,13,11,9,12,9,10,14,15,15,14,13,11,"Friday","September",8
2018-09-29,"士林","PM2.5",7,8,7,7,12,17,14,11,5,15,9,11,11,17,28,18,27,19,30,19,23,13,25,17,"Saturday","September",15.42
2018-09-30,"士林","PM2.5",27,21,19,16,20,25,23,23,20,21,15,23,23,26,14,24,20,23,18,19,24,29,25,24,"Sunday","September",21.75
2018-10-01,"士林","PM2.5",16,16,21,12,15,14,16,16,9,15,22,30,29,29,26,37,34,43,31,41,31,36,23,32,"Monday","October",24.75
2018-10-02,"士林","PM2.5",28,36,27,31,14,11,5,9,4,3,6,11,15,14,18,9,11,7,13,12,9,8,1,7,"Tuesday","October",12.88
2018-10-03,"士林","PM2.5",9,9,13,8,22,16,27,13,16,8,19,20,23,19,724,1,9,10,15,14,10,10,5,6,"Wednesday","October",42.75
2018-10-04,"士林","PM2.5",4,6,12,13,13,7,2,7,12,18,13,9,8,3,1,7,9,10,3,4,8,10,12,15,"Thursday","October",8.58
2018-10-05,"士林","PM2.5",25,22,18,8,16,15,19,16,23,25,29,21,28,19,26,17,25,30,35,31,19,18,16,17,"Friday","October",21.58
2018-10-06,"士林","PM2.5",8,10,5,12,14,19,23,16,17,14,14,22,9,22,12,14,18,18,30,20,24,19,21,15,"Saturday","October",16.5
2018-10-07,"士林","PM2.5",20,16,19,14,18,12,20,11,19,21,28,23,19,13,17,7,13,6,12,12,12,13,9,10,"Sunday","October",15.17
2018-10-08,"士林","PM2.5",10,14,17,11,5,11,6,13,7,20,13,20,11,15,4,1,2,8,13,17,13,9,4,11,"Monday","October",10.62
2018-10-09,"士林","PM2.5",18,22,12,15,13,19,9,11,9,18,17,16,19,15,17,20,17,21,11,19,11,6,4,2,"Tuesday","October",14.21
2018-10-10,"士林","PM2.5",2,4,9,10,4,1,4,16,18,23,9,16,13,25,19,18,20,25,28,21,21,21,18,19,"Wednesday","October",15.17
2018-10-11,"士林","PM2.5",17,21,23,27,18,10,10,10,6,1,1,7,4,4,2,5,5,12,14,14,5,5,11,12,"Thursday","October",10.17
2018-10-13,"士林","PM2.5",8,3,5,1,10,8,9,8,9,8,3,4,7,12,13,14,12,12,7,10,10,8,8,10,"Saturday","October",8.29
2018-10-14,"士林","PM2.5",12,8,6,5,16,10,14,7,11,5,1,5,9,16,6,10,2,11,4,4,1,1,2,7,"Sunday","October",7.21
2018-10-15,"士林","PM2.5",11,14,9,10,1,1,1,1,10,4,7,1,3,1,1,4,4,7,1,1,9,8,19,12,"Monday","October",5.83
2018-10-16,"士林","PM2.5",14,2,1,1,3,2,6,6,5,5,7,10,17,22,19,13,7,4,6,3,13,7,4,1,"Tuesday","October",7.42
2018-10-17,"士林","PM2.5",1,1,2,1,4,7,6,6,1,5,2,7,12,15,17,9,12,9,11,7,14,13,15,9,"Wednesday","October",7.75
2018-10-18,"士林","PM2.5",11,13,17,14,15,16,18,13,12,19,23,30,19,21,11,22,22,21,19,12,16,12,10,11,"Thursday","October",16.54
2018-10-19,"士林","PM2.5",15,29,27,31,23,25,18,12,6,9,744,17,14,14,10,15,9,14,18,14,5,2,3,11,"Friday","October",45.21
2018-10-20,"士林","PM2.5",3,6,15,15,18,6,6,1,10,9,16,6,7,12,9,14,8,16,13,14,13,9,10,6,"Saturday","October",10.08
2018-10-21,"士林","PM2.5",6,1,2,7,16,18,16,9,7,10,5,7,6,8,14,20,19,17,7,12,12,16,14,3,"Sunday","October",10.5
2018-10-22,"士林","PM2.5",4,1,1,1,4,5,13,3,4,8,11,18,19,29,19,13,7,18,16,16,16,24,29,27,"Monday","October",12.75
2018-10-23,"士林","PM2.5",19,18,13,22,14,17,15,17,10,13,15,23,17,20,17,12,14,20,25,29,23,24,7,8,"Tuesday","October",17.17
2018-10-24,"士林","PM2.5",1,8,9,11,12,15,15,12,6,7,12,12,7,10,17,25,13,6,7,7,7,1,6,8,"Wednesday","October",9.75
2018-10-25,"士林","PM2.5",9,9,8,6,6,8,7,8,9,14,15,16,17,11,3,7,15,25,22,24,22,21,21,24,"Thursday","October",13.62
2018-10-26,"士林","PM2.5",20,19,10,13,10,12,15,19,31,27,43,54,52,38,21,28,23,18,26,24,20,17,16,20,"Friday","October",24
2018-10-27,"士林","PM2.5",14,19,23,28,37,49,51,47,49,36,31,11,23,20,22,16,14,18,13,11,10,9,11,13,"Saturday","October",23.96
2018-10-28,"士林","PM2.5",13,9,14,10,12,4,8,20,20,19,12,9,13,6,11,17,20,20,17,22,34,28,27,23,"Sunday","October",16.17
2018-10-29,"士林","PM2.5",21,20,4,13,9,16,14,18,19,21,13,18,17,20,22,14,17,2,16,12,21,9,11,1,"Monday","October",14.5
2018-10-30,"士林","PM2.5",6,17,22,14,12,19,24,23,15,24,17,31,16,24,13,20,19,16,20,15,18,16,20,20,"Tuesday","October",18.38
2018-10-31,"士林","PM2.5",22,15,19,8,18,16,23,10,4,3,6,8,7,15,14,9,9,6,12,9,12,11,10,14,"Wednesday","October",11.67
2018-11-01,"士林","PM2.5",14,14,12,12,15,22,23,18,7,10,7,12,5,5,8,8,13,7,10,8,7,6,1,1,"Thursday","November",10.21
2018-11-02,"士林","PM2.5",1,1,5,9,7,1,1,3,5,9,5,1,1,4,710,7,11,8,14,10,3,1,7,7,"Friday","November",34.62
2018-11-03,"士林","PM2.5",4,1,1,3,6,7,6,2,6,6,9,15,15,8,3,1,5,1,6,9,10,11,11,10,"Saturday","November",6.5
2018-11-04,"士林","PM2.5",12,9,10,5,1,1,12,12,14,5,14,10,5,3,3,12,5,9,1,4,5,6,7,4,"Sunday","November",7.04
2018-11-05,"士林","PM2.5",1,1,1,1,1,5,7,6,2,8,10,11,8,3,3,3,8,8,8,5,11,6,12,7,"Monday","November",5.67
2018-11-06,"士林","PM2.5",12,5,14,15,17,6,7,11,15,15,8,11,18,17,9,4,12,9,11,5,9,1,1,4,"Tuesday","November",9.83
2018-11-07,"士林","PM2.5",8,10,1,3,1,3,2,10,8,4,1,2,8,13,23,29,47,40,43,24,26,11,20,9,"Wednesday","November",14.42
2018-11-08,"士林","PM2.5",8,4,31,54,65,57,56,58,63,80,74,71,48,45,40,36,43,42,57,44,39,30,37,40,"Thursday","November",46.75
2018-11-09,"士林","PM2.5",34,31,24,22,25,31,28,11,6,20,20,19,6,6,7,14,16,15,10,7,8,6,13,15,"Friday","November",16.42
2018-11-10,"士林","PM2.5",19,11,9,11,12,11,7,14,10,6,3,1,1,4,4,9,8,9,6,5,3,1,4,4,"Saturday","November",7.17
2018-11-11,"士林","PM2.5",13,11,11,3,1,3,1,8,5,8,14,17,30,26,31,26,27,24,27,25,26,27,24,21,"Sunday","November",17.04
2018-11-12,"士林","PM2.5",11,15,11,21,13,26,14,33,24,35,24,25,24,29,24,11,10,29,34,31,11,12,10,10,"Monday","November",20.29
2018-11-14,"士林","PM2.5",8,11,12,11,8,8,3,5,15,23,17,4,2,5,11,5,9,3,17,11,19,15,15,12,"Wednesday","November",10.38
2018-11-15,"士林","PM2.5",8,19,13,12,3,7,8,7,6,10,8,12,9,20,13,652,12,6,10,11,13,9,11,11,"Thursday","November",37.08
2018-11-16,"士林","PM2.5",15,15,14,9,2,1,2,10,11,24,16,24,8,10,12,12,16,11,15,22,11,11,5,6,"Friday","November",11.75
2018-11-17,"士林","PM2.5",6,4,2,1,6,6,8,1,3,3,1,1,1,1,6,3,1,1,1,3,1,1,3,3,"Saturday","November",2.79
2018-11-18,"士林","PM2.5",8,8,7,9,7,7,4,7,8,7,4,9,5,3,15,14,16,12,15,21,12,16,14,17,"Sunday","November",10.21
2018-11-19,"士林","PM2.5",14,4,1,1,1,2,7,7,2,1,4,10,8,1,1,1,1,5,3,5,1,6,12,12,"Monday","November",4.58
2018-11-20,"士林","PM2.5",6,1,1,7,11,14,6,3,6,2,8,1,3,11,11,12,6,12,14,7,5,4,4,7,"Tuesday","November",6.75
2018-11-21,"士林","PM2.5",4,14,7,12,1,8,3,3,6,9,12,14,12,12,7,25,31,34,19,22,22,33,29,21,"Wednesday","November",15
2018-11-22,"士林","PM2.5",16,12,10,1,1,4,10,20,10,19,14,14,3,1,4,2,12,11,12,16,12,11,5,5,"Thursday","November",9.38
2018-11-23,"士林","PM2.5",8,8,13,8,7,2,16,14,18,11,756,4,5,1,5,1,5,12,14,14,2,5,4,6,"Friday","November",39.12
2018-11-24,"士林","PM2.5",7,4,4,1,1,1,4,5,1,2,4,16,11,10,7,13,14,13,9,7,9,12,9,10,"Saturday","November",7.25
2018-11-25,"士林","PM2.5",5,13,11,15,12,14,17,11,7,9,13,13,3,6,3,15,8,12,6,7,9,9,25,31,"Sunday","November",11.42
2018-11-26,"士林","PM2.5",32,30,34,29,24,11,10,5,5,8,15,11,17,8,10,2,5,11,12,12,3,5,1,1,"Monday","November",12.54
2018-11-27,"士林","PM2.5",1,12,19,20,17,14,14,5,3,6,8,11,3,9,13,19,10,1,2,7,11,10,8,10,"Tuesday","November",9.71
2018-11-28,"士林","PM2.5",3,4,5,8,8,1,1,3,3,17,16,23,14,19,19,22,26,29,22,15,17,18,19,20,"Wednesday","November",13.83
2018-11-29,"士林","PM2.5",23,17,9,9,13,15,18,16,10,16,707,9,18,16,20,22,23,25,22,26,26,24,15,18,"Thursday","November",46.54
2018-11-30,"士林","PM2.5",18,20,14,13,14,18,21,14,18,11,19,9,15,12,13,17,18,21,25,19,23,10,18,20,"Friday","November",16.67
2018-12-01,"士林","PM2.5",22,12,10,7,8,10,5,9,7,15,21,19,11,27,32,41,20,20,17,19,18,16,13,11,"Saturday","December",16.25
2018-12-02,"士林","PM2.5",14,12,6,1,1,1,2,1,2,7,16,11,4,1,8,24,26,18,17,10,18,5,18,12,"Sunday","December",9.79
2018-12-03,"士林","PM2.5",12,8,10,15,11,14,9,14,16,23,31,27,23,17,34,50,53,49,58,49,36,12,14,12,"Monday","December",24.88
2018-12-04,"士林","PM2.5",7,4,12,16,18,14,16,10,14,13,16,16,23,22,18,6,13,5,6,5,16,31,26,24,"Tuesday","December",14.62
2018-12-05,"士林","PM2.5",14,14,6,8,9,11,3,4,5,9,12,10,11,8,10,9,11,14,14,15,8,5,5,6,"Wednesday","December",9.21
2018-12-06,"士林","PM2.5",14,9,6,1,1,6,1,8,10,8,9,10,10,9,16,28,28,18,17,11,12,2,15,8,"Thursday","December",10.71
2018-12-07,"士林","PM2.5",12,1,13,14,14,2,10,10,8,3,6,8,1,1,1,3,1,2,1,10,9,18,8,6,"Friday","December",6.75
2018-12-08,"士林","PM2.5",3,3,1,1,1,1,11,8,4,1,1,1,4,1,1,1,7,4,1,1,1,4,6,6,"Saturday","December",3.04
2018-12-09,"士林","PM2.5",1,1,1,6,8,8,4,6,4,3,1,1,6,7,8,12,10,14,18,18,8,1,2,2,"Sunday","December",6.25
2018-12-10,"士林","PM2.5",4,4,7,2,3,1,1,4,5,5,1,4,10,12,8,18,16,14,2,2,1,5,7,7,"Monday","December",5.96
2018-12-11,"士林","PM2.5",2,1,2,1,3,1,5,9,6,11,20,19,17,6,12,7,7,1,4,2,4,1,1,1,"Tuesday","December",5.96
2018-12-12,"士林","PM2.5",1,1,2,7,10,8,9,4,11,20,20,15,1,1,9,20,26,21,10,7,12,21,28,24,"Wednesday","December",12
2018-12-13,"士林","PM2.5",15,12,8,15,13,10,5,10,6,6,705,7,8,7,3,4,6,9,4,1,1,1,2,1,"Thursday","December",35.79
2018-12-14,"士林","PM2.5",2,5,5,4,1,1,1,1,4,3,1,1,1,2,3,5,10,3,6,8,22,16,12,6,"Friday","December",5.12
2018-12-15,"士林","PM2.5",6,17,13,15,11,11,10,1,1,7,7,4,1,1,1,1,1,12,9,11,2,5,1,3,"Saturday","December",6.29
2018-12-16,"士林","PM2.5",2,6,1,5,1,1,2,2,12,10,17,16,15,16,10,16,12,11,3,5,6,12,6,9,"Sunday","December",8.17
2018-12-17,"士林","PM2.5",7,13,5,2,6,6,14,10,20,19,21,13,18,21,34,34,30,25,19,21,21,20,20,22,"Monday","December",17.54
2018-12-18,"士林","PM2.5",19,18,6,6,8,8,17,12,17,5,11,13,20,21,13,8,10,10,25,12,17,6,8,9,"Tuesday","December",12.46
2018-12-19,"士林","PM2.5",8,10,16,13,10,1,3,7,13,8,13,21,21,15,11,8,15,10,18,11,15,10,18,17,"Wednesday","December",12.17
2018-12-20,"士林","PM2.5",19,11,9,11,9,2,6,15,28,21,19,9,10,12,22,17,27,29,31,20,10,17,27,22,"Thursday","December",16.79
2018-12-21,"士林","PM2.5",21,17,19,27,24,26,23,15,16,10,30,31,30,21,17,17,9,15,13,17,19,14,10,11,"Friday","December",18.83
2018-12-22,"士林","PM2.5",11,8,1,15,13,8,3,12,25,31,35,28,37,27,31,25,42,54,51,48,37,46,36,39,"Saturday","December",27.62
2018-12-23,"士林","PM2.5",25,31,31,28,28,17,30,30,47,34,28,17,14,9,1,7,3,2,1,1,8,4,5,1,"Sunday","December",16.75
2018-12-24,"士林","PM2.5",1,6,16,11,12,1,1,2,3,7,717,1,2,1,1,1,1,5,5,14,8,17,5,2,"Monday","December",35
2018-12-25,"士林","PM2.5",1,1,4,11,7,4,5,6,2,1,8,8,13,3,15,10,12,1,3,8,8,9,9,19,"Tuesday","December",7
2018-12-26,"士林","PM2.5",14,8,8,10,12,6,11,9,5,3,12,11,12,7,17,12,12,6,10,14,10,3,1,1,"Wednesday","December",8.92
2018-12-27,"士林","PM2.5",1,1,4,11,6,7,7,5,17,16,16,7,1,4,3,8,5,9,5,10,6,3,3,1,"Thursday","December",6.5
2018-12-28,"士林","PM2.5",1,1,4,4,7,3,8,1,1,2,4,2,1,1,3,7,7,4,1,1,1,1,1,7,"Friday","December",3.04
2018-12-29,"士林","PM2.5",6,11,8,10,9,3,5,9,9,10,2,11,5,12,4,5,5,8,6,1,5,9,6,1,"Saturday","December",6.67
2018-12-30,"士林","PM2.5",1,1,2,6,1,3,1,3,3,5,1,5,13,12,4,1,1,4,8,8,3,1,1,1,"Sunday","December",3.71
2018-12-31,"士林","PM2.5",1,1,1,4,1,5,1,1,1,1,1,9,7,6,1,1,1,2,8,6,1,1,3,3,"Monday","December",2.79
